year_built,sold_date,sold_price,baths_full,lot_sqft,sqft,baths,garage,stories,beds,type,tags,city,state,list_price,price_per_sqft,age_of_house,filtered_tags,sold_year,year_built_scaled,sold_price_scaled,baths_full_scaled,lot_sqft_scaled,sqft_scaled,baths_scaled,stories_scaled,beds_scaled,list_price_scaled,price_per_sqft_scaled,age_of_house_scaled
2000.0,2024-01-12,60000.0,,69696.0,1635.0,0.0,0.0,,,land,"['lake_view', 'view', 'water_view', 'waterfront', 'lake']",Tallahassee,Florida,72000.0,36.69724770642202,24.0,"['lake_view', 'view', 'water_view', 'waterfront', 'lake']",2024.0,,,,,,,,,,,
2000.0,2024-01-11,55000.0,,221285.0,1635.0,0.0,0.0,,,land,,Tallahassee,Florida,58000.0,33.63914373088685,24.0,[],2024.0,,,,,,,,,,,
1976.0,2024-01-11,228000.0,2.0,10890.0,1250.0,2.0,0.0,2.0,3.0,single_family,"['central_air', 'central_heat', 'community_outdoor_space', 'dining_room', 'dishwasher', 'two_or_more_stories', 'new_roof', 'shopping']",Tallahassee,Florida,225000.0,182.4,48.0,"['central_air', 'central_heat', 'community_outdoor_space', 'dining_room', 'dishwasher', 'two_or_more_stories', 'new_roof', 'shopping']",2024.0,,,,,,,,,,,
2004.0,2024-01-11,151000.0,3.0,871.0,1209.0,3.0,0.0,2.0,3.0,condos,"['central_air', 'central_heat', 'community_clubhouse', 'community_outdoor_space', 'dining_room', 'dishwasher', 'recreation_facilities', 'washer_dryer', 'two_or_more_stories', 'community_swimming_pool', 'basketball_court', 'investment_opportunity', 'clubhouse', 'basketball', 'hoa', 'maintenance', 'shopping']",Tallahassee,Florida,153900.0,124.89660876757651,20.0,"['central_air', 'central_heat', 'community_clubhouse', 'community_outdoor_space', 'dining_room', 'dishwasher', 'recreation_facilities', 'washer_dryer', 'two_or_more_stories', 'community_swimming_pool', 'investment_opportunity', 'clubhouse', 'hoa', 'maintenance', 'shopping']",2024.0,,,,,,,,,,,
1981.0,2024-01-11,430000.0,3.0,35284.0,2440.0,3.0,2.0,2.0,4.0,single_family,"['central_air', 'central_heat', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'vaulted_ceiling']",Tallahassee,Florida,440000.0,176.2295081967213,43.0,"['central_air', 'central_heat', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'vaulted_ceiling']",2024.0,,,,,,,,,,,
1999.0,2024-01-11,172000.0,2.0,12632.0,1137.0,2.0,0.0,1.0,3.0,single_family,"['carport', 'central_air', 'central_heat', 'community_outdoor_space', 'dining_room', 'single_story']",Tallahassee,Florida,172000.0,151.27528583992964,25.0,"['carport', 'central_air', 'central_heat', 'community_outdoor_space', 'dining_room', 'single_story']",2024.0,,,,,,,,,,,
1966.0,2024-01-11,295000.0,2.0,12197.0,1452.0,2.0,0.0,1.0,3.0,single_family,"['carport', 'central_air', 'central_heat', 'community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'washer_dryer', 'single_story', 'master_bedroom', 'farm', 'ranch', 'groundscare']",Tallahassee,Florida,295000.0,203.168044077135,58.0,"['carport', 'central_air', 'central_heat', 'community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'washer_dryer', 'single_story', 'master_bedroom', 'farm', 'ranch', 'groundscare']",2024.0,,,,,,,,,,,
1971.0,2024-01-11,185000.0,2.0,10019.0,1512.0,3.0,0.0,1.0,4.0,single_family,"['dining_room', 'washer_dryer', 'single_story', 'fenced_yard', 'floor_plan', 'fixer_upper']",Tallahassee,Florida,210000.0,122.35449735449735,53.0,"['dining_room', 'washer_dryer', 'single_story', 'fenced_yard', 'floor_plan', 'fixer_upper']",2024.0,,,,,,,,,,,
1994.0,2024-01-11,282000.0,2.0,11326.0,1553.0,2.0,2.0,1.0,3.0,single_family,"['central_air', 'central_heat', 'community_outdoor_space', 'dining_room', 'dishwasher', 'hardwood_floors', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'vaulted_ceiling', 'screen_porch', 'shopping']",Tallahassee,Florida,295000.0,181.58403090792015,30.0,"['central_air', 'central_heat', 'community_outdoor_space', 'dining_room', 'dishwasher', 'hardwood_floors', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'vaulted_ceiling', 'shopping']",2024.0,,,,,,,,,,,
2005.0,2024-01-11,472500.0,2.0,8276.0,2045.0,3.0,2.0,1.0,3.0,single_family,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'family_room', 'fireplace', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'corner_lot', 'new_roof', 'golf_course', 'shopping']",Tallahassee,Florida,490000.0,231.05134474327627,19.0,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'family_room', 'fireplace', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'corner_lot', 'new_roof', 'golf_course', 'shopping']",2024.0,,,,,,,,,,,
1967.0,2024-01-10,68000.0,1.0,871.0,710.0,1.0,0.0,,1.0,condos,"['central_air', 'central_heat', 'community_security_features', 'recreation_facilities', 'shopping']",Tallahassee,Florida,89000.0,95.77464788732394,57.0,"['central_air', 'central_heat', 'community_security_features', 'recreation_facilities', 'shopping']",2024.0,,,,,,,,,,,
2020.0,2024-01-10,810000.0,2.0,23087.0,2670.0,3.0,3.0,1.0,4.0,single_family,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'hardwood_floors', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'coffer_ceiling', 'floor_plan', 'big_lot', 'gated_community', 'security']",Tallahassee,Florida,815000.0,303.3707865168539,4.0,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'hardwood_floors', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'floor_plan', 'big_lot', 'gated_community', 'security']",2024.0,,,,,,,,,,,
1988.0,2024-01-10,194900.0,2.0,7841.0,960.0,2.0,0.0,2.0,2.0,townhomes,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'recreation_facilities', 'washer_dryer', 'two_or_more_stories', 'big_yard', 'shopping']",Tallahassee,Florida,194900.0,203.02083333333334,36.0,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'recreation_facilities', 'washer_dryer', 'two_or_more_stories', 'big_yard', 'shopping']",2024.0,,,,,,,,,,,
1977.0,2024-01-10,278000.0,2.0,40946.0,1865.0,2.0,0.0,1.0,4.0,single_family,"['central_air', 'central_heat', 'community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'washer_dryer', 'single_story', 'floor_plan', 'outbuilding', 'big_lot', 'new_roof']",Tallahassee,Florida,299900.0,149.06166219839142,47.0,"['central_air', 'central_heat', 'community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'washer_dryer', 'single_story', 'floor_plan', 'outbuilding', 'big_lot', 'new_roof']",2024.0,,,,,,,,,,,
1970.0,2024-01-10,236000.0,2.0,22651.0,2590.0,2.0,0.0,1.0,3.0,single_family,"['carport', 'central_air', 'central_heat', 'fireplace', 'single_story', 'corner_lot', 'rental_property', 'big_lot', 'park', 'golf_course']",Tallahassee,Florida,240000.0,91.11969111969113,54.0,"['carport', 'central_air', 'central_heat', 'fireplace', 'single_story', 'corner_lot', 'rental_property', 'big_lot', 'park', 'golf_course']",2024.0,,,,,,,,,,,
2002.0,2024-01-10,415000.0,2.0,10890.0,2123.0,2.0,2.0,1.0,4.0,single_family,"['central_air', 'central_heat', 'community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'big_yard', 'private_backyard', 'master_bedroom', 'open_floor_plan', 'floor_plan', 'front_porch', 'solar_system', 'solar_panels']",Tallahassee,Florida,420000.0,195.47809703250118,22.0,"['central_air', 'central_heat', 'community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'big_yard', 'private_backyard', 'master_bedroom', 'open_floor_plan', 'floor_plan', 'front_porch', 'solar_system']",2024.0,,,,,,,,,,,
2019.0,2024-01-10,112000.0,2.0,44867.0,1155.0,2.0,0.0,2.0,3.0,mobile,"['central_air', 'central_heat', 'community_outdoor_space', 'dining_room', 'dishwasher', 'energy_efficient', 'two_or_more_stories', 'master_bathroom', 'master_suite', 'front_porch', 'big_lot', 'ensuite', 'shopping']",Tallahassee,Florida,114900.0,96.96969696969697,5.0,"['central_air', 'central_heat', 'community_outdoor_space', 'dining_room', 'dishwasher', 'energy_efficient', 'two_or_more_stories', 'master_suite', 'front_porch', 'big_lot', 'ensuite', 'shopping']",2024.0,,,,,,,,,,,
2016.0,2024-01-10,559900.0,3.0,28750.0,2142.0,3.0,2.0,1.0,4.0,single_family,"['central_air', 'central_heat', 'dishwasher', 'fireplace', 'hardwood_floors', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'master_bathroom', 'floor_plan']",Tallahassee,Florida,559900.0,261.391223155929,8.0,"['central_air', 'central_heat', 'dishwasher', 'fireplace', 'hardwood_floors', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan']",2024.0,,,,,,,,,,,
1991.0,2024-01-09,234900.0,2.0,6970.0,1248.0,2.0,2.0,1.0,3.0,single_family,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'fireplace', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'big_yard', 'fenced_yard']",Tallahassee,Florida,234900.0,188.22115384615384,33.0,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'fireplace', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'big_yard', 'fenced_yard']",2024.0,,,,,,,,,,,
1992.0,2024-01-08,50000.0,2.0,32670.0,1012.0,2.0,0.0,2.0,3.0,mobile,"['central_air', 'central_heat', 'dishwasher', 'two_or_more_stories', 'rental_property', 'investment_opportunity']",Tallahassee,Florida,72500.0,49.40711462450593,32.0,"['central_air', 'central_heat', 'dishwasher', 'two_or_more_stories', 'rental_property', 'investment_opportunity']",2024.0,,,,,,,,,,,
1970.0,2024-01-08,425000.0,4.0,,4290.0,8.0,0.0,2.0,8.0,multi_family,"['central_air', 'central_heat', 'dining_room', 'dishwasher', 'two_or_more_stories', 'rental_property']",Tallahassee,Florida,449000.0,99.06759906759906,54.0,"['central_air', 'central_heat', 'dining_room', 'dishwasher', 'two_or_more_stories', 'rental_property']",2024.0,,,,,,,,,,,
2018.0,2024-01-08,875000.0,3.0,23087.0,2518.0,4.0,2.0,1.0,3.0,single_family,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'kitchen_island', 'large_kitchen', 'high_ceiling', 'open_floor_plan', 'floor_plan', 'solar_system', 'big_lot', 'gated_community', 'solar_panels', 'security']",Tallahassee,Florida,899900.0,347.49801429706116,6.0,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'high_ceiling', 'open_floor_plan', 'floor_plan', 'solar_system', 'big_lot', 'gated_community', 'security']",2024.0,,,,,,,,,,,
1984.0,2024-01-08,200000.0,2.0,1742.0,1083.0,3.0,3.0,2.0,2.0,townhomes,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'family_room', 'lake_view', 'recreation_facilities', 'view', 'water_view', 'community_swimming_pool', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'waterfront', 'updated_kitchen', 'gated_community', 'pond', 'new_roof', 'security']",Tallahassee,Florida,200000.0,184.67220683287167,40.0,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'family_room', 'lake_view', 'recreation_facilities', 'view', 'water_view', 'community_swimming_pool', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'waterfront', 'updated_kitchen', 'gated_community', 'pond', 'new_roof', 'security']",2024.0,,,,,,,,,,,
2005.0,2024-01-12,388000.0,2.0,1002.0,1003.0,2.0,2.0,1.0,2.0,condos,"['central_air', 'central_heat', 'city_view', 'community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'rental_property', 'clubhouse']",Atlanta,Georgia,419500.0,386.839481555334,19.0,"['central_air', 'central_heat', 'city_view', 'community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'rental_property', 'clubhouse']",2024.0,,,,,,,,,,,
1960.0,2024-01-12,232000.0,1.0,1133.0,1132.0,1.0,1.0,2.0,2.0,condos,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'gated_community', 'security', 'shopping']",Atlanta,Georgia,240000.0,204.9469964664311,64.0,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'gated_community', 'security', 'shopping']",2024.0,,,,,,,,,,,
1990.0,2024-01-12,395000.0,1.0,2047.0,1152.0,3.0,0.0,2.0,2.0,single_family,"['central_air', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'two_or_more_stories', 'modern_kitchen', 'white_kitchen', 'private_bathroom', 'ensuite']",Atlanta,Georgia,399000.0,342.88194444444446,34.0,"['central_air', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'two_or_more_stories', 'modern_kitchen', 'private_bathroom', 'ensuite']",2024.0,,,,,,,,,,,
1983.0,2024-01-12,136000.0,1.0,701.0,700.0,1.0,0.0,1.0,1.0,condos,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'laundry_room', 'senior_community', 'single_story', 'updated_kitchen', 'media_room', 'rental_property', 'library', 'elevator', 'hoa']",Sandy Springs,Georgia,165000.0,194.28571428571428,41.0,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'laundry_room', 'senior_community', 'single_story', 'updated_kitchen', 'rental_property', 'library', 'hoa']",2024.0,,,,,,,,,,,
1983.0,2024-01-12,287000.0,1.0,1133.0,1111.0,1.0,0.0,1.0,1.0,condos,"['central_air', 'central_heat', 'community_security_features', 'corner_lot', 'den_or_office', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'swimming_pool', 'single_story', 'rental_property', 'park', 'trails', 'maintenance', 'shopping']",Sandy Springs,Georgia,300000.0,258.3258325832583,41.0,"['central_air', 'central_heat', 'community_security_features', 'corner_lot', 'den_or_office', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'swimming_pool', 'single_story', 'rental_property', 'park', 'trails', 'maintenance', 'shopping']",2024.0,,,,,,,,,,,
2006.0,2024-01-12,330000.0,2.0,5663.0,2400.0,3.0,2.0,2.0,3.0,single_family,"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",Atlanta,Georgia,350000.0,137.5,18.0,"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",2024.0,,,,,,,,,,,
2000.0,2024-01-12,270000.0,,64992.0,1635.0,0.0,0.0,,,land,"['cul_de_sac', 'river_view', 'view', 'water_view', 'big_lot', 'new_roof', 'shopping']",Atlanta,Georgia,299000.0,165.13761467889907,24.0,"['cul_de_sac', 'river_view', 'view', 'water_view', 'big_lot', 'new_roof', 'shopping']",2024.0,,,,,,,,,,,
1966.0,2024-01-11,154000.0,1.0,4356.0,792.0,1.0,0.0,1.0,2.0,condos,"['central_air', 'community_outdoor_space', 'community_security_features', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'single_story', 'ensuite', 'lake']",Atlanta,Georgia,160000.0,194.44444444444446,58.0,"['central_air', 'community_outdoor_space', 'community_security_features', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'single_story', 'ensuite', 'lake']",2024.0,,,,,,,,,,,
2005.0,2024-01-11,350000.0,2.0,1045.0,1059.0,2.0,0.0,1.0,2.0,condos,"['central_air', 'central_heat', 'community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'laundry_room', 'recreation_facilities', 'single_story', 'updated_kitchen', 'floor_plan']",Atlanta,Georgia,350000.0,330.5004721435316,19.0,"['central_air', 'central_heat', 'community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'laundry_room', 'recreation_facilities', 'single_story', 'updated_kitchen', 'floor_plan']",2024.0,,,,,,,,,,,
2002.0,2024-01-11,225900.0,2.0,2178.0,1507.0,3.0,1.0,2.0,3.0,townhomes,"['central_air', 'community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'two_or_more_stories', 'garage_1_or_more', 'community_swimming_pool', 'master_bedroom', 'clubhouse', 'tennis', 'shopping']",Atlanta,Georgia,225900.0,149.90046449900464,22.0,"['central_air', 'community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'two_or_more_stories', 'garage_1_or_more', 'community_swimming_pool', 'master_bedroom', 'clubhouse', 'tennis', 'shopping']",2024.0,,,,,,,,,,,
1945.0,2024-01-11,188000.0,2.0,5314.0,1373.0,2.0,0.0,1.0,4.0,single_family,"['corner_lot', 'fireplace', 'laundry_room', 'recreation_facilities', 'basement', 'single_story', 'farm', 'investment_opportunity']",Atlanta,Georgia,199000.0,136.9264384559359,79.0,"['corner_lot', 'fireplace', 'laundry_room', 'recreation_facilities', 'basement', 'single_story', 'farm', 'investment_opportunity']",2024.0,,,,,,,,,,,
1956.0,2024-01-11,642500.0,2.0,13068.0,2046.0,2.0,0.0,1.0,4.0,single_family,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'family_room', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'basement', 'single_story']",Atlanta,Georgia,635000.0,314.02737047898336,68.0,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'family_room', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'basement', 'single_story']",2024.0,,,,,,,,,,,
1937.0,2024-01-11,325000.0,2.0,10193.0,1448.0,2.0,0.0,1.0,3.0,single_family,"['central_air', 'central_heat', 'community_tennis_court', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'single_story', 'big_yard', 'fenced_yard', 'front_porch', 'views']",Hapeville,Georgia,335000.0,224.44751381215468,87.0,"['central_air', 'central_heat', 'community_tennis_court', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'single_story', 'big_yard', 'fenced_yard', 'front_porch', 'views']",2024.0,,,,,,,,,,,
2018.0,2024-01-11,620000.0,4.0,9583.0,5526.0,5.0,2.0,3.0,6.0,single_family,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_tennis_court', 'corner_lot', 'den_or_office', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'game_room', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'open_floor_plan', 'floor_plan', 'media_room', 'ensuite']",Atlanta,Georgia,618000.0,112.19688744118712,6.0,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_tennis_court', 'corner_lot', 'den_or_office', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'open_floor_plan', 'floor_plan', 'ensuite']",2024.0,,,,,,,,,,,
1940.0,2024-01-10,247400.0,1.0,601.0,581.0,1.0,0.0,1.0,1.0,condos,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'single_story', 'updated_kitchen', 'high_ceiling']",Atlanta,Georgia,249900.0,425.81755593803786,84.0,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'single_story', 'updated_kitchen', 'high_ceiling']",2024.0,,,,,,,,,,,
1950.0,2024-01-10,135000.0,1.0,12023.0,920.0,1.0,0.0,1.0,3.0,single_family,"['hardwood_floors', 'laundry_room', 'recreation_facilities', 'basement', 'single_story', 'fixer_upper']",Atlanta,Georgia,164900.0,146.7391304347826,74.0,"['hardwood_floors', 'laundry_room', 'recreation_facilities', 'basement', 'single_story', 'fixer_upper']",2024.0,,,,,,,,,,,
2014.0,2024-01-10,585000.0,3.0,1002.0,2140.0,4.0,2.0,3.0,3.0,townhomes,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'gourmet_kitchen', 'high_ceiling', 'media_room', 'tennis', 'shopping']",Sandy Springs,Georgia,595000.0,273.3644859813084,10.0,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'gourmet_kitchen', 'high_ceiling', 'tennis', 'shopping']",2024.0,,,,,,,,,,,
1983.0,2024-01-10,230000.0,2.0,1363.0,1364.0,3.0,2.0,3.0,2.0,condos,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'dishwasher', 'energy_efficient', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'efficient']",Atlanta,Georgia,249900.0,168.6217008797654,41.0,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'dishwasher', 'energy_efficient', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'efficient']",2024.0,,,,,,,,,,,
1965.0,2024-01-10,220000.0,1.0,784.0,786.0,1.0,1.0,1.0,1.0,condos,"['central_air', 'central_heat', 'city_view', 'community_gym', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'updated_kitchen', 'guest_parking', 'farm']",Atlanta,Georgia,219000.0,279.89821882951657,59.0,"['central_air', 'central_heat', 'city_view', 'community_gym', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'updated_kitchen', 'farm']",2024.0,,,,,,,,,,,
2005.0,2024-01-09,200000.0,2.0,1307.0,1529.0,3.0,0.0,2.0,3.0,townhomes,"['central_air', 'central_heat', 'community_security_features', 'dishwasher', 'laundry_room', 'recreation_facilities', 'basement', 'two_or_more_stories', 'gated_community', 'security']",Atlanta,Georgia,230000.0,130.80444735120994,19.0,"['central_air', 'central_heat', 'community_security_features', 'dishwasher', 'laundry_room', 'recreation_facilities', 'basement', 'two_or_more_stories', 'gated_community', 'security']",2024.0,,,,,,,,,,,
2019.0,2024-01-09,710000.0,3.0,1307.0,1635.0,4.0,2.0,3.0,3.0,townhomes,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",Sandy Springs,Georgia,695000.0,434.2507645259939,5.0,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",2024.0,,,,,,,,,,,
2005.0,2024-01-09,200000.0,2.0,7231.0,1300.0,2.0,0.0,1.0,3.0,single_family,"['central_air', 'central_heat', 'city_view', 'dishwasher', 'laundry_room', 'view', 'single_story', 'modern_kitchen', 'shopping']",Atlanta,Georgia,200000.0,153.84615384615384,19.0,"['central_air', 'central_heat', 'city_view', 'dishwasher', 'laundry_room', 'view', 'single_story', 'modern_kitchen', 'shopping']",2024.0,,,,,,,,,,,
2010.0,2024-01-09,670000.0,1.0,,1315.0,2.0,3.0,1.0,1.0,condos,"['central_air', 'central_heat', 'city_view', 'community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'dishwasher', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'guest_parking', 'elevator', 'views', 'shopping']",Atlanta,Georgia,695000.0,509.5057034220532,14.0,"['central_air', 'central_heat', 'city_view', 'community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'dishwasher', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'views', 'shopping']",2024.0,,,,,,,,,,,
