year_built,sold_price,baths_full,lot_sqft,sqft,baths,garage,stories,beds,price_per_sqft,age_of_house,sold_year,year_built_scaled,sold_price_scaled,baths_full_scaled,lot_sqft_scaled,sqft_scaled,baths_scaled,stories_scaled,beds_scaled,list_price_scaled,price_per_sqft_scaled,age_of_house_scaled
,,,,,,,,,,,,0.4326290914311939,1.1886135184908535,0.2583510601494879,-0.0324413181696083,1.0379584237481032,0.9158011593537,0.6051788925132615,0.7048341245417549,1.1017689843038343,0.1454493108409855,-0.4326290914311935
,,,,,,,,,,,,0.6598303648305078,1.0043832532189405,-1.0773560807063711,-0.033572676172429,-0.1255212440487784,-0.0403717448438985,-0.7956481421658727,-0.1256781435304234,1.0234406838852392,0.9276865441496324,-0.6598303648305074
,,,,,,,,,,,,0.2906282955566228,-0.0746797290879799,-1.0773560807063711,-0.0332390163787667,-1.2980201340766435,-0.9965446490414972,-0.7956481421658727,-1.7867026796747798,0.0509080947953008,1.7749471571316244,-0.2906282955566223
,,,,,,,,,,,,0.7450308423552505,0.254302887469008,0.2583510601494879,,-0.2298865298644456,-0.0403717448438985,0.6051788925132615,-0.9561904116026017,0.2611854113552875,0.3204789573043669,-0.7450308423552501
1895.0,303000.0,3.0,6098.0,2315.0,3.0,0.0,,6.0,130.88552915766738,129.0,2023.0,0.0918271813322231,0.2411435828067284,0.2583510601494879,-0.0335642164908597,0.5161319946697676,-0.0403717448438985,-0.7956481421658727,-0.1256781435304234,0.1770744847312928,-0.206646039082955,-0.0918271813322227
1922.0,172000.0,1.0,6621.0,1078.0,2.0,1.0,,2.0,159.55473098330242,102.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,-1.129379663189089,-0.0483611197634209,-1.0773560807063711,-0.0347562851496487,-1.059654975114935,-0.9965446490414972,0.6051788925132615,-0.1256781435304234,-0.0332028318286938,1.148066688039037,1.1293796631890891
,,,,,,,,,,,,0.7166306831803363,0.199033807887434,1.594058201005347,-0.0325030240822319,1.0044584554615927,0.9158011593537,-0.7956481421658727,0.7048341245417549,0.2611854113552875,-0.441779991480143,-0.7166306831803358
1988.0,520000.0,2.0,23958.0,2584.0,2.0,2.0,1.0,4.0,201.23839009287929,36.0,2024.0,,,,,,,,,,,
1962.0,275000.0,1.0,22651.0,1040.0,1.0,0.0,,3.0,264.4230769230769,62.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,0.4610292506061081,0.2148249734821694,0.2583510601494879,-0.0325378580651646,-0.4064055935279813,-0.0403717448438985,-0.7956481421658727,-0.9561904116026017,0.2588460762085576,0.4613654787901368,-0.4610292506061078
1986.0,147000.0,2.0,6970.0,1650.0,2.0,0.0,1.0,3.0,89.0909090909091,38.0,2024.0,-0.0217734553674338,-0.5747333062546015,0.2583510601494879,-0.0308546302470247,0.1862861530795109,-0.0403717448438985,-0.7956481421658727,0.7048341245417549,-0.5799238548846591,-0.6836838400891191,0.0217734553674342
1999.0,509000.0,2.0,32234.0,2333.0,3.0,2.0,2.0,3.0,218.1740248606944,25.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,1.5118351400779348,2.072918791796037,1.594058201005347,-0.0336726994662786,1.4373811225488045,0.9158011593537,-0.7956481421658727,-0.1256781435304234,2.064313400857173,0.4337406629246809,-1.5118351400779344
2000.0,358900.0,,,1635.0,0.0,0.0,,,219.5107033639144,24.0,2023.0,,,,,,,,,,,
,,,,,,,,,,,,0.8586314790549074,-1.3445526289979532,0.2583510601494879,-0.0333474993541856,-0.285290323569059,-0.0403717448438985,,-0.1256781435304234,-1.242297402048617,-1.241382810948798,-0.858631479054907
,,,,,,,,,,,,0.8586314790549074,-1.631162284542401,-1.0773560807063711,-0.0336726994662786,-0.6537899747206738,-0.9965446490414972,,-0.1256781435304234,-1.5524617009075117,-1.5136134388860791,-0.858631479054907
1940.0,247400.0,1.0,601.0,581.0,1.0,0.0,1.0,1.0,425.81755593803786,84.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,-1.4133812549382314,2.6361370313416,1.594058201005347,-0.0335477947560485,1.6035925036626446,0.9158011593537,6.208487031229798,3.1963709287582893,2.752971612591129,0.6370450955705175,1.4133812549382316
2000.0,480000.0,2.0,5885.0,1931.0,3.0,2.0,2.0,3.0,248.57586742620404,24.0,2023.0,0.1770276588569658,0.3990552387540826,0.2583510601494879,-0.0332390163787667,-0.5081939587062246,-0.0403717448438985,-0.7956481421658727,-0.1256781435304234,0.4451780633452758,0.7912930566051559,-0.1770276588569654
1963.0,169900.0,2.0,7440.0,1628.0,2.0,1.0,1.0,4.0,104.36117936117935,61.0,2024.0,,,,,,,,,,,
2007.0,745000.0,3.0,,2061.0,3.0,0.0,2.0,2.0,361.475012130034,17.0,2023.0,,,,,,,,,,,
,,,,,,,,,,,,0.0350268629823946,-0.6273705249037196,0.2583510601494879,-0.0318299817691398,-0.8187128955158021,-0.0403717448438985,-0.7956481421658727,-0.1256781435304234,-0.6745486473366532,-0.1134387973115699,-0.0350268629823942
,,,,,,,,,,,,0.4894294097810224,1.7413043143065934,0.2583510601494879,0.0406784465902168,0.7171318043888302,-0.0403717448438985,-0.7956481421658727,-0.1256781435304234,1.8382652855551875,0.7048147970542765,-0.489429409781022
1896.0,415000.0,1.0,,662.0,1.0,1.0,1.0,1.0,626.8882175226586,128.0,2023.0,-1.015779026489432,-0.3905030409826883,-1.0773560807063711,-0.0331307822175116,-1.4114046421232944,-0.9965446490414972,-0.7956481421658727,-0.9561904116026017,-0.0021869276360957,1.4840166204589222,1.0157790264894324
1987.0,343000.0,2.0,,1103.0,2.0,0.0,1.0,2.0,310.97008159564825,37.0,2023.0,,,,,,,,,,,
,,,,,,,,,,,,-0.5897766388657185,-1.2332249115550684,-1.0773560807063711,-0.0339760039319567,-1.457789213596924,-0.9965446490414972,-0.7956481421658727,-0.9561904116026017,-1.2375661624260177,-0.4314182809275302,0.589776638865719
1973.0,600000.0,2.0,9000.0,2016.0,3.0,1.0,3.0,3.0,297.6190476190476,51.0,2023.0,,,,,,,,,,,
,,,,,,,,,,,,-0.3909755246413188,0.1095505361839332,0.2583510601494879,-0.0334763850910365,-0.4437709427706276,-0.0403717448438985,-0.7956481421658727,0.7048341245417549,0.1034774239352975,0.3882074755516502,0.3909755246413193
1995.0,362000.0,3.0,10799.0,2535.0,3.0,3.0,1.0,4.0,142.8007889546351,29.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,-3.2877917604825706,0.0305947082102561,-1.0773560807063711,-0.0343440000802241,-0.1152135614990829,-0.0403717448438985,,-0.1256781435304234,-0.0016612343446958,0.0093253542123417,3.287791760482571
2010.0,670000.0,1.0,,1315.0,2.0,3.0,1.0,1.0,509.5057034220532,14.0,2024.0,,,,,,,,,,,
1979.0,209500.0,1.0,,943.0,2.0,0.0,3.0,2.0,222.1633085896076,45.0,2023.0,,,,,,,,,,,
1960.0,625000.0,2.0,8470.0,1690.0,2.0,0.0,4.0,4.0,369.8224852071006,64.0,2024.0,,,,,,,,,,,
1996.0,415000.0,2.0,14375.0,1952.0,3.0,2.0,2.0,4.0,212.60245901639345,28.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,-1.8393836425619448,-0.6273705249037196,1.594058201005347,-0.0343228508763007,1.7582077419080775,0.9158011593537,,1.535346392613933,-0.5799238548846591,-1.07092696037373,1.8393836425619448
1932.0,315000.0,2.0,15682.0,1970.0,2.0,3.0,1.0,3.0,159.89847715736042,92.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,0.8586314790549074,-1.3906101953159316,,-0.0178486162766172,-0.1551558313791531,-1.952717553239096,,,-1.3316652615866116,-1.3076487150401253,-0.858631479054907
1965.0,357000.0,2.0,5602.0,1011.0,2.0,1.0,1.0,3.0,353.11572700296733,59.0,2024.0,-0.3341752062914904,-0.9910937057691256,-1.0773560807063711,-0.0334340866831897,0.1502092641555766,-0.0403717448438985,0.6051788925132615,-0.1256781435304234,-0.974719516726034,-1.0146920458212014,0.3341752062914908
1979.0,140000.0,1.0,13939.0,1028.0,1.0,0.0,1.0,3.0,136.18677042801556,45.0,2024.0,,,,,,,,,,,
1994.0,282000.0,2.0,11326.0,1553.0,2.0,2.0,1.0,3.0,181.58403090792012,30.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,1.0290324341043928,0.3358905763751409,0.2583510601494879,-0.0326970991299997,1.0482661062977987,0.9158011593537,0.6051788925132615,0.7048341245417549,0.3295255392372831,-0.3746121951281317,-1.0290324341043924
,,,,,,,,,,,,0.8586314790549074,-0.89055661814931,0.2583510601494879,-0.0337050453075732,-0.6125592445218917,-0.0403717448438985,-0.7956481421658727,-0.1256781435304234,-0.8958655230160392,-0.6189224872988982,-0.858631479054907
,,,,,,,,,,,,1.0290324341043928,0.6043403914856431,0.2583510601494879,-0.0343017016723773,-0.1049058789493874,0.9158011593537,0.6051788925132615,-0.9561904116026017,0.5976291178512662,0.5329657388376385,-1.0290324341043924
,,,,,,,,,,,,1.4834349809030205,0.2937281642371974,0.2583510601494879,-0.0327729874499602,-0.2466365140077008,0.9158011593537,,0.7048341245417549,0.2874175065961458,0.3755823437454736,-1.4834349809030205
2010.0,393000.0,2.0,11761.0,2152.0,3.0,2.0,2.0,3.0,182.62081784386615,14.0,2024.0,,,,,,,,,,,
1980.0,333900.0,2.0,6534.0,1289.0,2.0,1.0,,3.0,259.0380139643134,44.0,2024.0,,,,,,,,,,,
1990.0,115000.0,,,1759.0,2.0,0.0,1.0,3.0,65.37805571347357,34.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,0.1202273405071373,0.5301219131903866,0.2583510601494879,0.1490618963436132,2.0403805517059923,0.9158011593537,0.6051788925132615,-0.1256781435304234,0.5235063637638708,-0.5686538446702454,-0.1202273405071369
,,,,,,,,,,,,-3.2309914421327424,-0.4431402596318063,-1.0773560807063711,,-1.3250778007695945,-0.0403717448438985,-0.7956481421658727,-1.7867026796747798,-0.4485005320346675,1.0868884343095782,3.230991442132743
2000.0,10000.0,,5759.0,1635.0,0.0,0.0,,,6.116207951070336,24.0,2023.0,,,,,,,,,,,
1980.0,199900.0,1.0,,1230.0,2.0,0.0,,2.0,162.52032520325204,44.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,-1.129379663189089,-1.59063162618258,-1.0773560807063711,-0.0326970991299997,0.0574401212083169,-0.9965446490414972,,-0.1256781435304234,-1.4736024502646026,-1.5073796460325817,1.1293796631890891
,,,,,,,,,,,,0.8586314790549074,-1.3906101953159316,-1.0773560807063711,-0.0333238620086242,-1.1021741656324289,-0.9965446490414972,-0.7956481421658727,-0.9561904116026017,-1.2948667311886135,-1.0630802281105864,-0.858631479054907
1951.0,225000.0,1.0,10454.0,1299.0,1.0,0.0,1.0,2.0,173.21016166281754,73.0,2024.0,,,,,,,,,,,
1978.0,235000.0,1.0,,1290.0,1.0,0.0,,2.0,182.1705426356589,46.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,0.7166306831803363,0.0490177347374475,0.2583510601494879,-0.0322636648566517,-0.5571554508172784,-0.0403717448438985,-0.7956481421658727,-0.1256781435304234,0.0503824015039008,0.4499927583709547,-0.7166306831803358
,,,,,,,,,,,,0.4610292506061081,-0.9326663930686044,0.2583510601494879,-0.0334557335154407,-0.135828926598474,-0.0403717448438985,-0.7956481421658727,-0.1256781435304234,-0.9479091588646358,-0.8800849205434569,-0.4610292506061078
,,,,,,,,,,,,-1.981384438436516,-1.3642915859913725,-1.0773560807063711,-0.0350655611552582,-0.3651748633291993,-0.0403717448438985,2.006005927192396,-0.1256781435304234,-1.263325133704616,-1.2467676815604798,1.9813844384365165
,,,,,,,,,,,,-0.4761760021660615,-0.2141683585081428,-1.0773560807063711,-0.0336726994662786,-0.947558927386996,-0.9965446490414972,,-0.1256781435304234,-0.2382232154746808,0.6610468648460154,0.476176002166062
1920.0,550000.0,3.0,3920.0,3116.0,3.0,0.0,3.0,7.0,176.50834403080873,104.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,0.4610292506061081,0.714878550648791,0.2583510601494879,-0.0331051543586397,-0.519790101574632,-0.0403717448438985,-0.7956481421658727,-0.1256781435304234,0.7074990157538592,1.1694156998853342,-0.4610292506061078
1911.0,240000.0,,6020.0,2156.0,,0.0,,4.0,111.31725417439704,113.0,2023.0,,,,,,,,,,,
1948.0,214400.0,1.0,9148.0,1120.0,1.0,1.0,,3.0,191.42857142857144,76.0,2023.0,,,,,,,,,,,
1998.0,249900.0,1.0,2674.0,1804.0,2.0,1.0,3.0,3.0,138.52549889135256,26.0,2023.0,0.2906282955566228,-0.6542155064147698,-1.0773560807063711,,-0.6769822604574887,-0.0403717448438985,,-0.9561904116026017,-0.6593035418860541,-0.2808567133320415,-0.2906282955566223
,,,,,,,,,,,,1.3130340258535351,1.2407243649534805,1.594058201005347,-0.0280365610277709,0.4980935502078004,0.9158011593537,-0.7956481421658727,0.7048341245417549,1.2331923071538258,0.5259892901132531,-1.313034025853535
2000.0,325000.0,,124146.0,1635.0,0.0,0.0,,,198.77675840978597,24.0,2023.0,,,,,,,,,,,
1993.0,500000.0,2.0,4696.0,1650.0,2.0,2.0,1.0,3.0,303.030303030303,31.0,2023.0,0.8586314790549074,-0.4957774782809244,,-0.0335642164908597,-0.1551558313791531,-1.952717553239096,,,,-0.4591458012029504,-0.858631479054907
,,,,,,,,,,,,-0.8453780714399466,1.3202065651136488,1.594058201005347,-0.0305294301349318,0.9207085347453168,1.8719740635512985,0.6051788925132615,-0.1256781435304234,1.338856658725219,0.2926148478093739,0.845378071439947
1986.0,745000.0,3.0,7675.0,2800.0,3.0,2.0,1.0,3.0,266.07142857142856,38.0,2023.0,0.94383195657965,0.3200994107804055,0.2583510601494879,-0.0289036783886308,0.7995932647863943,-0.0403717448438985,0.6051788925132615,-0.1256781435304234,0.3137547404952842,-0.2848006354921256,-0.9438319565796498
,,,,,,,,,,,,0.8586314790549074,-1.7033647573633963,,-0.0169814989157572,-0.1551558313791531,-1.952717553239096,,,-1.683879766824589,-1.6042104658134393,-0.858631479054907
,,,,,,,,,,,,-0.1353740920670907,-0.2799648818195404,0.2583510601494879,-0.0333474993541856,-0.9733281337612348,-0.0403717448438985,,-0.1256781435304234,-0.4490262253260674,0.6044026893558403,0.1353740920670911
1968.0,450000.0,2.0,8276.0,2030.0,3.0,2.0,2.0,4.0,221.67487684729065,56.0,2024.0,,,,,,,,,,,
2000.0,180000.0,2.0,7405.0,1066.0,2.0,0.0,1.0,3.0,168.85553470919325,24.0,2023.0,,,,,,,,,,,
2021.0,780000.0,2.0,23958.0,2755.0,3.0,2.0,1.0,3.0,283.12159709618874,3.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,1.0006322749294787,0.1358691455084923,0.2583510601494879,-0.0349299574359845,-0.8973089749572304,-0.0403717448438985,-0.7956481421658727,-0.9561904116026017,0.1297620885052958,1.0899623347744014,-1.0006322749294785
,,,,,,,,,,,,1.284633866678621,0.1885063641576103,1.594058201005347,-0.0334271198866032,1.19515058263096,0.9158011593537,-0.7956481421658727,0.7048341245417549,0.4188933987752775,-0.5121458407004863,-1.2846338666786206
,,,,,,,,,,,,0.8870316382298217,0.714878550648791,0.2583510601494879,-0.0335642164908597,-0.5365400857178872,-0.0403717448438985,-0.7956481421658727,-0.1256781435304234,0.8341910989812512,1.1963723603860517,-0.8870316382298212
1916.0,705000.0,1.0,6142.0,2592.0,4.0,2.0,2.0,4.0,271.9907407407408,108.0,2024.0,,,,,,,,,,,
1961.0,175000.0,2.0,9583.0,1681.0,2.0,1.0,2.0,3.0,104.1046995835812,63.0,2024.0,1.3414341850284497,0.4043189606189944,1.594058201005347,-0.0331932345726266,0.6243626614415705,1.8719740635512985,2.006005927192396,0.7048341245417549,0.3978656671192788,-0.1462269285539912,-1.341434185028449
,,,,,,,,,,,,0.1202273405071373,-1.480619839205923,0.2583510601494879,,-0.2878672442064829,0.9158011593537,0.6051788925132615,-0.1256781435304234,-1.4872704758410016,-1.3786021811321347,-0.1202273405071369
,,,,,,,,,,,,-1.981384438436516,2.1360834541749787,0.2583510601494879,-0.0341723183071987,1.0044584554615927,0.9158011593537,0.6051788925132615,-0.1256781435304234,2.232535254105162,0.7428753819913768,1.9813844384365165
1973.0,69000.0,1.0,,1012.0,1.0,0.0,2.0,2.0,68.18181818181819,51.0,2023.0,,,,,,,,,,,
,,,,,,,,,,,,-0.0785737737172622,-0.6536891342282787,-1.0773560807063711,,-0.9424050861121483,-0.0403717448438985,0.6051788925132615,-0.9561904116026017,-0.5799238548846591,-0.0132528407375048,0.0785737737172627
2000.0,29700.0,1.0,4792.0,1080.0,2.0,0.0,,2.0,27.5,24.0,2023.0,,,,,,,,,,,
,,,,,,,,,,,,-0.646576957215547,0.8569990410014098,-1.0773560807063711,-0.0334557335154407,-1.3907892770239034,-0.9965446490414972,-0.7956481421658727,-0.9561904116026017,1.0497253484552376,4.2718929177744025,0.6465769572155474
1950.0,115500.0,2.0,52272.0,3858.0,2.0,0.0,,3.0,29.93779160186625,74.0,2023.0,,,,,,,,,,,
1959.0,259500.0,1.0,14702.0,1083.0,2.0,2.0,,3.0,239.61218836565095,65.0,2024.0,,,,,,,,,,,
2015.0,360000.0,3.0,7085.0,2683.0,3.0,3.0,1.0,4.0,134.17815877748788,9.0,2024.0,,,,,,,,,,,
1995.0,368000.0,2.0,4356.0,2068.0,3.0,2.0,2.0,3.0,177.94970986460348,29.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,-0.5613764796908043,-0.5747333062546015,-1.0773560807063711,-0.0330222992420927,-0.2775595616567873,-0.9965446490414972,,0.7048341245417549,-0.6212433475886966,-0.4678155693256183,0.5613764796908046
1985.0,417500.0,,12053.0,1190.0,2.0,2.0,1.0,3.0,350.84033613445376,39.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,-0.5897766388657185,-0.8647643810112421,-1.0773560807063711,-0.0336401048108201,-1.3959431182987512,-0.9965446490414972,,-0.9561904116026017,-0.8695808584460408,0.3346656630015212,0.589776638865719
1967.0,399000.0,3.0,11761.0,1973.0,3.0,1.0,2.0,4.0,202.23010643689813,57.0,2024.0,,,,,,,,,,,
1912.0,220000.0,1.0,1799.0,1632.0,2.0,0.0,3.0,4.0,134.80392156862746,112.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,-1.8393836425619448,2.1881943006376057,0.2583510601494879,-0.0338894166029526,1.6242078687620358,0.9158011593537,2.006005927192396,4.026883196830468,2.179440231673766,0.3948787033114317,1.8393836425619448
1940.0,600000.0,,13939.0,720.0,1.0,0.0,1.0,1.0,833.3333333333334,84.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,-1.981384438436516,-1.4958846326141677,,,-0.1551558313791531,,,-2.617214947746958,-1.499887114834601,-1.4074725872562637,1.9813844384365165
2000.0,63800.0,,,1635.0,0.0,0.0,,0.0,39.02140672782875,24.0,2023.0,,,,,,,,,,,
1979.0,117777.0,2.0,,1152.0,2.0,0.0,,2.0,102.23697916666669,45.0,2024.0,0.2622281363817085,1.846578751604829,-1.0773560807063711,-0.0282642259876524,1.9901305992762264,1.8719740635512985,0.6051788925132615,1.535346392613933,1.9691629151137795,0.0620936224710894,-0.2622281363817081
,,,,,,,,,,,,0.7734310015301648,0.5938129477558195,0.2583510601494879,-0.0330222992420927,0.3885744231172854,0.9158011593537,0.6051788925132615,-0.1256781435304234,0.6181311562158649,0.1265611845746996,-0.7734310015301643
,,,,,,,,,,,,-0.7033772755653754,-1.2405941221659451,0.2583510601494879,-0.0335642164908597,-0.4721170697822903,-0.0403717448438985,0.6051788925132615,0.7048341245417549,-1.2475543349626168,-1.0871683968435195,0.7033772755653759
1922.0,248000.0,1.0,5053.0,1640.0,2.0,1.0,1.0,3.0,151.21951219512195,102.0,2024.0,,,,,,,,,,,
1910.0,280000.0,1.0,2000.0,1280.0,2.0,1.0,2.0,3.0,218.75,114.0,2023.0,,,,,,,,,,,
,,,,,,,,,,,,-1.7825833242121163,-0.9905673335826344,-1.0773560807063711,-0.0337050453075732,-0.4076940538466932,-0.9965446490414972,0.6051788925132615,-0.1256781435304234,-0.9952215550906328,-0.835861255038766,1.7825833242121167
,,,,,,,,,,,,0.8870316382298217,-0.3378658223335702,0.2583510601494879,-0.0320469477199776,0.1708246292549676,-0.0403717448438985,-0.7956481421658727,0.7048341245417549,-0.3696517952575865,-0.4833086770518779,-0.8870316382298212
,,,,,,,,,,,,-0.1069739328921765,-0.8958203400142217,-1.0773560807063711,-0.0341061337396266,-1.2413278800533185,-0.9965446490414972,-0.7956481421658727,-0.9561904116026017,-0.8690551651546409,-0.0203366962528426,0.1069739328921769
1919.0,170000.0,,5140.0,571.0,2.0,1.0,1.0,1.0,297.72329246935203,105.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,0.8870316382298217,-0.6063156374440724,0.2583510601494879,-0.0342947348757907,-0.4682516888261545,-0.0403717448438985,-0.7956481421658727,-0.1256781435304234,-0.6114654523686571,-0.3818575984149167,-0.8870316382298212
1950.0,168000.0,2.0,3485.0,1716.0,2.0,0.0,,4.0,97.9020979020979,74.0,2023.0,,,,,,,,,,,
1952.0,270000.0,1.0,13504.0,1296.0,1.0,2.0,,4.0,208.33333333333331,72.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,0.6030300464806794,-0.2483825506300695,1.594058201005347,-0.0333985062577656,-0.2363288314580053,0.9158011593537,0.6051788925132615,-0.1256781435304234,-0.2382232154746808,-0.1691517373078809,-0.6030300464806789
,,,,,,,,,,,,-0.8169779122650324,1.0828127090061264,1.594058201005347,-0.0319384647445587,0.1746900102111034,0.9158011593537,,-0.1256781435304234,1.075484319733836,0.6796606113518416,0.8169779122650328
,,,,,,,,,,,,-0.6749771163904612,0.0569133175348152,0.2583510601494879,-0.0328055821054186,-0.1538673710604411,-0.0403717448438985,0.6051788925132615,-0.1256781435304234,0.1245051555912961,0.0639074925652591,0.6749771163904617
,,,,,,,,,,,,0.801831160705079,-1.0226760369585963,0.2583510601494879,-0.0322636648566517,-0.3574441014169276,-0.0403717448438985,-0.7956481421658727,-0.1256781435304234,-1.0272888458660308,-0.8898929014979837,-0.8018311607050785
1978.0,505000.0,2.0,8799.0,1579.0,2.0,2.0,1.0,4.0,319.8226725775808,46.0,2024.0,-0.646576957215547,-0.5226224597919746,-1.0773560807063711,-0.0340951859164192,-1.334097023000578,-0.0403717448438985,-0.7956481421658727,-0.9561904116026017,-0.5278802190360624,0.941934236950662,0.6465769572155474
2018.0,750000.0,3.0,51401.0,2734.0,4.0,3.0,2.0,4.0,274.32333577176297,6.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,-0.5897766388657185,0.1885063641576103,-1.0773560807063711,-0.0338214903362339,-1.2439048006907425,-0.9965446490414972,-0.7956481421658727,-0.9561904116026017,0.1823314176452925,2.1116348066924067,0.589776638865719
1948.0,63000.0,1.0,7405.0,1290.0,1.0,1.0,1.0,3.0,48.83720930232558,76.0,2024.0,0.8586314790549074,-1.3063906454773426,,-0.0337809336275337,-0.1551558313791531,-1.952717553239096,,,-1.3106375299306128,-1.2277896172672145,-0.858631479054907
1964.0,480000.0,1.0,8000.0,1874.0,2.0,1.0,1.0,3.0,256.136606189968,60.0,2023.0,,,,,,,,,,,
,,,,,,,,,,,,0.7734310015301648,-0.0325699541686854,0.2583510601494879,,-0.9694627528050992,-0.0403717448438985,-0.7956481421658727,-0.9561904116026017,0.0246234302253025,0.9801890342803904,-0.7734310015301643
2023.0,442015.0,3.0,21850.0,2555.0,4.0,3.0,2.0,4.0,173.0,1.0,2024.0,,,,,,,,,,,
1997.0,515000.0,2.0,10019.0,2197.0,3.0,2.0,,4.0,234.41055985434684,27.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,-1.6973828466873735,0.2016656688198899,0.2583510601494879,-0.0333474993541856,3.654821331052053,-0.0403717448438985,,4.026883196830468,0.1297620885052958,-0.9629090809905606,1.6973828466873742
1995.0,315000.0,3.0,3027.0,1788.0,4.0,0.0,3.0,3.0,176.1744966442953,29.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,1.3698343442033636,1.230723293410148,-1.0773560807063711,,-1.4088277214858704,-0.9965446490414972,-0.7956481421658727,-1.7867026796747798,1.3335997258112195,5.271453183337848,-1.3698343442033634
1978.0,139900.0,2.0,26136.0,1500.0,2.0,0.0,1.0,4.0,93.26666666666668,46.0,2024.0,0.0066267038074804,-1.4511429967624172,-1.0773560807063711,-0.0335642164908597,-1.1485587371060586,-0.9965446490414972,-0.7956481421658727,-0.9561904116026017,-1.5524564439745976,-1.1490310083633537,-0.00662670380748
1973.0,615000.0,1.0,50551.0,1656.0,3.0,5.0,1.0,3.0,371.3768115942029,51.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,-0.1353740920670907,-1.3906101953159316,-1.0773560807063711,,-1.5582891184564556,-0.9965446490414972,-0.7956481421658727,-1.7867026796747798,-1.3842345907266085,-0.7103509301864191,0.1353740920670911
,,,,,,,,,,,,1.3698343442033636,2.899323124587191,1.594058201005347,-0.0294455956373978,0.9825546300434898,1.8719740635512985,-0.7956481421658727,-0.1256781435304234,3.020549497913713,1.228672503681054,-1.3698343442033634
,,,,,,,,,,,,0.2338279772067943,0.9517460345698224,0.2583510601494879,-0.0330006524098417,-0.2273096092270217,-0.0403717448438985,-0.7956481421658727,0.7048341245417549,0.9177763323138458,1.0028250670467334,-0.2338279772067938
,,,,,,,,,,,,1.0006322749294787,0.4516924574032007,0.2583510601494879,-0.0343228508763007,0.098670851407099,0.9158011593537,-0.7956481421658727,-0.1256781435304234,0.4714627279152741,0.2192151688597204,-1.0006322749294785
1947.0,450000.0,2.0,8030.0,1526.0,2.0,0.0,2.0,3.0,294.8885976408912,77.0,2023.0,,,,,,,,,,,
1854.0,330000.0,1.0,3400.0,1666.0,2.0,2.0,,3.0,198.07923169267707,170.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,0.9722321157545644,-0.0483611197634209,0.2583510601494879,-0.0342146167150456,-0.2891557045251948,0.9158011593537,0.6051788925132615,-0.1256781435304234,0.0193664973113028,0.071906114690186,-0.972232115754564
1994.0,19900.0,2.0,,1635.0,2.0,0.0,,3.0,12.17125382262997,30.0,2023.0,,,,,,,,,,,
,,,,,,,,,,,,1.0006322749294787,0.3990552387540826,1.594058201005347,,-0.1551558313791531,1.8719740635512985,2.006005927192396,0.7048341245417549,0.2611854113552875,0.3893571126342245,-1.0006322749294785
,,,,,,,,,,,,0.8586314790549074,0.8201529879470272,0.2583510601494879,-0.033725696883169,0.226228422959581,0.9158011593537,0.6051788925132615,-0.1256781435304234,0.7868787027552542,0.4214082782344346,-0.858631479054907
1920.0,143500.0,1.0,2178.0,1483.0,2.0,0.0,2.0,3.0,96.76331759946056,104.0,2023.0,,,,,,,,,,,
1921.0,350000.0,3.0,6098.0,3804.0,3.0,0.0,,9.0,92.00841219768664,103.0,2023.0,-0.5329763205158901,-0.5220960876054834,-1.0773560807063711,-0.0325888649687446,-0.5880784984663648,-0.9965446490414972,-0.7956481421658727,-0.9561904116026017,-0.4852990624326652,-0.1936212173116405,0.5329763205158904
1984.0,215000.0,2.0,,2030.0,4.0,0.0,1.0,4.0,105.91133004926108,40.0,2023.0,,,,,,,,,,,
1998.0,292000.0,2.0,,1540.0,2.0,2.0,1.0,3.0,189.6103896103896,26.0,2024.0,,,,,,,,,,,
,,,,,,,,,,,,1.1142329116291356,0.8727902065961453,0.2583510601494879,-0.0331307822175116,0.9864200109996256,0.9158011593537,-0.7956481421658727,-0.1256781435304234,1.0497253484552376,-0.0209661225263198,-1.1142329116291352
1880.0,475000.0,3.0,3049.0,2005.0,3.0,2.0,,5.0,236.9077306733167,144.0,2024.0,,,,,,,,,,,
